app_id,name,release_year,release_date,review_score_desc,positive,total_reviews,positive_pct,steamspy_owners,price_overview,steam_url,header_img
1805390,Follow the Black Kitten,2022,2022-01-17,Positive,36,43,83.7,0,\N,https://store.steampowered.com/app/1805390/,https://cdn.akamai.steamstatic.com/steam/apps/1805390/header.jpg
1763110,PROJECT: Halloween,2021,2021-10-21,Mostly Positive,33,43,76.7,0,\N,https://store.steampowered.com/app/1763110/,https://cdn.akamai.steamstatic.com/steam/apps/1763110/header.jpg
1314230,Battle Dawn 2: Terra Reborn,2022,2022-10-17,Mixed,22,42,52.4,0,\N,https://store.steampowered.com/app/1314230/,https://cdn.akamai.steamstatic.com/steam/apps/1314230/header.jpg
532470,In Extremis,2016,2016-11-16,Mostly Positive,33,42,78.6,0,\N,https://store.steampowered.com/app/532470/,https://cdn.akamai.steamstatic.com/steam/apps/532470/header.jpg
434300,Wormhole City,2018,2018-12-31,Mostly Negative,16,42,38.1,0,\N,https://store.steampowered.com/app/434300/,https://cdn.akamai.steamstatic.com/steam/apps/434300/header.jpg
2704660,Cosmic Carnage: Prologue,2023,2023-12-11,Positive,41,42,97.6,0,\N,https://store.steampowered.com/app/2704660/,https://cdn.akamai.steamstatic.com/steam/apps/2704660/header.jpg
2431330,Galactic Grinder,2023,2023-06-23,Positive,36,42,85.7,0,\N,https://store.steampowered.com/app/2431330/,https://cdn.akamai.steamstatic.com/steam/apps/2431330/header.jpg
646210,The Mind's Eclipse,2018,2018-01-25,Positive,38,42,90.5,0,\N,https://store.steampowered.com/app/646210/,https://cdn.akamai.steamstatic.com/steam/apps/646210/header.jpg
1749030,The Tipping Point,2024,2024-02-22,Positive,40,42,95.2,0,\N,https://store.steampowered.com/app/1749030/,https://cdn.akamai.steamstatic.com/steam/apps/1749030/header.jpg
1566570,Retroninjacyberassassin,2021,2021-04-01,Positive,35,41,85.4,0,\N,https://store.steampowered.com/app/1566570/,https://cdn.akamai.steamstatic.com/steam/apps/1566570/header.jpg
1192550,Master of Wills,2021,2021-03-01,Mostly Positive,32,41,78.0,0,\N,https://store.steampowered.com/app/1192550/,https://cdn.akamai.steamstatic.com/steam/apps/1192550/header.jpg
1719350,Roy's Rugs,2022,2022-05-30,Mixed,27,41,65.9,0,\N,https://store.steampowered.com/app/1719350/,https://cdn.akamai.steamstatic.com/steam/apps/1719350/header.jpg
1983520,ULTRAFUN,2023,2023-08-15,Mostly Positive,29,41,70.7,0,\N,https://store.steampowered.com/app/1983520/,https://cdn.akamai.steamstatic.com/steam/apps/1983520/header.jpg
1905700,A Series of Temporal Mishaps,2022,2022-03-30,Mostly Positive,32,41,78.0,0,\N,https://store.steampowered.com/app/1905700/,https://cdn.akamai.steamstatic.com/steam/apps/1905700/header.jpg
2337760,Sky division,2023,2023-04-25,Positive,37,41,90.2,0,\N,https://store.steampowered.com/app/2337760/,https://cdn.akamai.steamstatic.com/steam/apps/2337760/header.jpg
1675600,Holt,2021,2021-12-28,Positive,33,41,80.5,0,\N,https://store.steampowered.com/app/1675600/,https://cdn.akamai.steamstatic.com/steam/apps/1675600/header.jpg
2096680,Lightspeed Dating,2022,2022-11-30,Mixed,28,41,68.3,0,\N,https://store.steampowered.com/app/2096680/,https://cdn.akamai.steamstatic.com/steam/apps/2096680/header.jpg
1851570,Umbra Galaxy,2022,2022-02-14,Positive,37,41,90.2,0,\N,https://store.steampowered.com/app/1851570/,https://cdn.akamai.steamstatic.com/steam/apps/1851570/header.jpg
341570,Throbax TD,2022,2022-11-17,Mostly Positive,30,40,75.0,0,\N,https://store.steampowered.com/app/341570/,https://cdn.akamai.steamstatic.com/steam/apps/341570/header.jpg
944630,MOLOCH (Zero),2018,2018-10-26,Mostly Positive,28,40,70.0,0,\N,https://store.steampowered.com/app/944630/,https://cdn.akamai.steamstatic.com/steam/apps/944630/header.jpg
2717710,Red Planet Rampage,2024,2024-06-05,Positive,38,40,95.0,0,\N,https://store.steampowered.com/app/2717710/,https://cdn.akamai.steamstatic.com/steam/apps/2717710/header.jpg
1939290,URUBU,2022,2022-04-24,Positive,37,40,92.5,0,\N,https://store.steampowered.com/app/1939290/,https://cdn.akamai.steamstatic.com/steam/apps/1939290/header.jpg
3110080,obi3011-prologue,2024,2024-09-24,Positive,39,40,97.5,0,\N,https://store.steampowered.com/app/3110080/,https://cdn.akamai.steamstatic.com/steam/apps/3110080/header.jpg
868710,Hope of Humanity,2020,2020-06-09,Mostly Negative,11,40,27.5,0,\N,https://store.steampowered.com/app/868710/,https://cdn.akamai.steamstatic.com/steam/apps/868710/header.jpg
2578810,ReversiBot,2023,2023-09-26,Positive,39,40,97.5,0,\N,https://store.steampowered.com/app/2578810/,https://cdn.akamai.steamstatic.com/steam/apps/2578810/header.jpg
2940120,Shattered Void,2024,2024-08-07,Mixed,23,40,57.5,0,\N,https://store.steampowered.com/app/2940120/,https://cdn.akamai.steamstatic.com/steam/apps/2940120/header.jpg
1718070,EFO: Escape From Outerworld,2021,2021-08-28,Mostly Positive,28,40,70.0,0,\N,https://store.steampowered.com/app/1718070/,https://cdn.akamai.steamstatic.com/steam/apps/1718070/header.jpg
1879720,AFTERLIFE DEFINITIVE EDITION,2022,2022-02-03,Mixed,23,39,59.0,0,\N,https://store.steampowered.com/app/1879720/,https://cdn.akamai.steamstatic.com/steam/apps/1879720/header.jpg
2535820,Arkanoid - Eternal Battle : Battle Royale F2P Edition,2023,2023-12-21,Mixed,23,39,59.0,0,\N,https://store.steampowered.com/app/2535820/,https://cdn.akamai.steamstatic.com/steam/apps/2535820/header.jpg
1264200,VIPERTRACE,2023,2023-08-02,Mixed,25,39,64.1,0,\N,https://store.steampowered.com/app/1264200/,https://cdn.akamai.steamstatic.com/steam/apps/1264200/header.jpg
373140,Grail to the Thief,2015,2015-05-25,Mixed,24,39,61.5,0,\N,https://store.steampowered.com/app/373140/,https://cdn.akamai.steamstatic.com/steam/apps/373140/header.jpg
613620,Hoverloop,2018,2018-01-29,Mostly Positive,28,39,71.8,0,\N,https://store.steampowered.com/app/613620/,https://cdn.akamai.steamstatic.com/steam/apps/613620/header.jpg
1459560,Untitled Space Game,2020,2020-11-16,Mixed,25,39,64.1,0,\N,https://store.steampowered.com/app/1459560/,https://cdn.akamai.steamstatic.com/steam/apps/1459560/header.jpg
1671770,Star Vortex,2021,2021-07-08,Positive,37,39,94.9,0,\N,https://store.steampowered.com/app/1671770/,https://cdn.akamai.steamstatic.com/steam/apps/1671770/header.jpg
1417090,NEON STRUCT: Carrion Carrier,2020,2020-10-20,Positive,36,39,92.3,0,\N,https://store.steampowered.com/app/1417090/,https://cdn.akamai.steamstatic.com/steam/apps/1417090/header.jpg
2883210,RATKING CHAPTER ZERO,2024,2024-04-05,Positive,36,39,92.3,0,\N,https://store.steampowered.com/app/2883210/,https://cdn.akamai.steamstatic.com/steam/apps/2883210/header.jpg
1207770,Planet Bounce,2020,2020-01-06,Mostly Positive,29,39,74.4,0,\N,https://store.steampowered.com/app/1207770/,https://cdn.akamai.steamstatic.com/steam/apps/1207770/header.jpg
1142020,Parcel Mania: Free Multiplayer Madness,2023,2023-12-06,Positive,32,39,82.1,0,\N,https://store.steampowered.com/app/1142020/,https://cdn.akamai.steamstatic.com/steam/apps/1142020/header.jpg
2806410,Project Entropy,2024,2024-04-16,Mixed,18,38,47.4,0,\N,https://store.steampowered.com/app/2806410/,https://cdn.akamai.steamstatic.com/steam/apps/2806410/header.jpg
2233980,Agent Team Simulator,2023,2023-05-08,Mostly Positive,30,38,78.9,0,\N,https://store.steampowered.com/app/2233980/,https://cdn.akamai.steamstatic.com/steam/apps/2233980/header.jpg
1404180,6th Dimension,2020,2020-09-25,Mixed,20,38,52.6,0,\N,https://store.steampowered.com/app/1404180/,https://cdn.akamai.steamstatic.com/steam/apps/1404180/header.jpg
1927930,Pentagons Go WEEE,2022,2022-03-31,Positive,36,38,94.7,0,\N,https://store.steampowered.com/app/1927930/,https://cdn.akamai.steamstatic.com/steam/apps/1927930/header.jpg
1315100,Jumping Jax,2020,2020-11-16,Positive,36,38,94.7,0,\N,https://store.steampowered.com/app/1315100/,https://cdn.akamai.steamstatic.com/steam/apps/1315100/header.jpg
1899790,MALFUNCTION FPS,2022,2022-02-23,Mixed,26,38,68.4,0,\N,https://store.steampowered.com/app/1899790/,https://cdn.akamai.steamstatic.com/steam/apps/1899790/header.jpg
2485620,Astrality,2023,2023-07-14,Positive,33,38,86.8,0,\N,https://store.steampowered.com/app/2485620/,https://cdn.akamai.steamstatic.com/steam/apps/2485620/header.jpg
1336070,Ynglet: Prologue,2021,2021-02-18,Positive,32,38,84.2,0,\N,https://store.steampowered.com/app/1336070/,https://cdn.akamai.steamstatic.com/steam/apps/1336070/header.jpg
2509830,MGCM Combat Edition,2023,2023-10-25,Mostly Positive,30,38,78.9,0,\N,https://store.steampowered.com/app/2509830/,https://cdn.akamai.steamstatic.com/steam/apps/2509830/header.jpg
2573200,Squeaky Squad,2024,2024-03-29,Positive,31,38,81.6,0,\N,https://store.steampowered.com/app/2573200/,https://cdn.akamai.steamstatic.com/steam/apps/2573200/header.jpg
888800,S.F.77,2018,2018-09-13,Mostly Positive,27,38,71.1,0,\N,https://store.steampowered.com/app/888800/,https://cdn.akamai.steamstatic.com/steam/apps/888800/header.jpg
383070,The Fleets of Sol,2016,2016-04-01,Mixed,16,38,42.1,0,\N,https://store.steampowered.com/app/383070/,https://cdn.akamai.steamstatic.com/steam/apps/383070/header.jpg
1638670,The Pentest,2022,2022-12-16,Positive,36,38,94.7,0,\N,https://store.steampowered.com/app/1638670/,https://cdn.akamai.steamstatic.com/steam/apps/1638670/header.jpg
852900,Space Captain McCallery - Episode 1: Crash Landing,2018,2018-07-20,Positive,31,38,81.6,0,\N,https://store.steampowered.com/app/852900/,https://cdn.akamai.steamstatic.com/steam/apps/852900/header.jpg
1332490,Chroma,2020,2020-12-09,Positive,30,37,81.1,0,\N,https://store.steampowered.com/app/1332490/,https://cdn.akamai.steamstatic.com/steam/apps/1332490/header.jpg
2219580,Spaceflight Factory : Prologue,2023,2023-01-20,Positive,33,37,89.2,0,\N,https://store.steampowered.com/app/2219580/,https://cdn.akamai.steamstatic.com/steam/apps/2219580/header.jpg
2174080,PAL,2022,2022-10-30,Mixed,19,37,51.4,0,\N,https://store.steampowered.com/app/2174080/,https://cdn.akamai.steamstatic.com/steam/apps/2174080/header.jpg
2388520,Kessler Syndrome,2023,2023-06-13,Mixed,17,37,45.9,0,\N,https://store.steampowered.com/app/2388520/,https://cdn.akamai.steamstatic.com/steam/apps/2388520/header.jpg
2170890,Missing Pieces,2022,2022-10-19,Positive,30,37,81.1,0,\N,https://store.steampowered.com/app/2170890/,https://cdn.akamai.steamstatic.com/steam/apps/2170890/header.jpg
1928510,未知记录,2022,2022-04-28,Positive,33,37,89.2,0,\N,https://store.steampowered.com/app/1928510/,https://cdn.akamai.steamstatic.com/steam/apps/1928510/header.jpg
1272340,Escape to Sidious,2020,2020-09-01,Mostly Positive,28,37,75.7,0,\N,https://store.steampowered.com/app/1272340/,https://cdn.akamai.steamstatic.com/steam/apps/1272340/header.jpg
742470,Chronicles of cyberpunk,2017,2017-12-07,Positive,33,37,89.2,0,\N,https://store.steampowered.com/app/742470/,https://cdn.akamai.steamstatic.com/steam/apps/742470/header.jpg
3141170,Microbial Sector,2024,2024-10-09,Positive,37,37,100.0,0,\N,https://store.steampowered.com/app/3141170/,https://cdn.akamai.steamstatic.com/steam/apps/3141170/header.jpg
1302730,Nebula Within,2020,2020-10-20,Positive,35,37,94.6,0,\N,https://store.steampowered.com/app/1302730/,https://cdn.akamai.steamstatic.com/steam/apps/1302730/header.jpg
1558180,u evade,2021,2021-03-12,Positive,33,37,89.2,0,\N,https://store.steampowered.com/app/1558180/,https://cdn.akamai.steamstatic.com/steam/apps/1558180/header.jpg
2999540,Pixelitos - Spritle Royale,2024,2024-07-02,Mixed,25,37,67.6,0,\N,https://store.steampowered.com/app/2999540/,https://cdn.akamai.steamstatic.com/steam/apps/2999540/header.jpg
972920,Rebirth,2019,2019-02-26,Mostly Negative,14,36,38.9,0,\N,https://store.steampowered.com/app/972920/,https://cdn.akamai.steamstatic.com/steam/apps/972920/header.jpg
1265510,Machinist,2021,2021-04-19,Mixed,22,36,61.1,0,\N,https://store.steampowered.com/app/1265510/,https://cdn.akamai.steamstatic.com/steam/apps/1265510/header.jpg
2051060,SpaceInvasion,2023,2023-02-24,Mixed,19,36,52.8,0,\N,https://store.steampowered.com/app/2051060/,https://cdn.akamai.steamstatic.com/steam/apps/2051060/header.jpg
1412990,R.A.V.E - Real-time Audio Visual Experience,2024,2024-06-10,Mostly Positive,26,36,72.2,0,\N,https://store.steampowered.com/app/1412990/,https://cdn.akamai.steamstatic.com/steam/apps/1412990/header.jpg
1748740,Evolution: Moon Warfare,2021,2021-10-11,Mixed,21,36,58.3,0,\N,https://store.steampowered.com/app/1748740/,https://cdn.akamai.steamstatic.com/steam/apps/1748740/header.jpg
2435980,Space Odyssey,2024,2024-07-20,Mostly Negative,10,36,27.8,0,\N,https://store.steampowered.com/app/2435980/,https://cdn.akamai.steamstatic.com/steam/apps/2435980/header.jpg
2851690,Riptide,2024,2024-05-02,Mixed,25,36,69.4,0,\N,https://store.steampowered.com/app/2851690/,https://cdn.akamai.steamstatic.com/steam/apps/2851690/header.jpg
1551470,Voidwalkers: The Gates Of Hell,2022,2022-06-03,Mixed,17,36,47.2,0,\N,https://store.steampowered.com/app/1551470/,https://cdn.akamai.steamstatic.com/steam/apps/1551470/header.jpg
1543330,揭谛/GATE,2021,2021-03-03,Positive,33,36,91.7,0,\N,https://store.steampowered.com/app/1543330/,https://cdn.akamai.steamstatic.com/steam/apps/1543330/header.jpg
1597950,Dawn of Light,2021,2021-06-01,Mixed,22,36,61.1,0,\N,https://store.steampowered.com/app/1597950/,https://cdn.akamai.steamstatic.com/steam/apps/1597950/header.jpg
2154940,Re:|THM - once upon a time,2023,2023-02-09,Mixed,22,35,62.9,0,\N,https://store.steampowered.com/app/2154940/,https://cdn.akamai.steamstatic.com/steam/apps/2154940/header.jpg
2623150,Vivaldia 2,2023,2023-10-30,Positive,30,35,85.7,0,\N,https://store.steampowered.com/app/2623150/,https://cdn.akamai.steamstatic.com/steam/apps/2623150/header.jpg
3050180,CHROMA,2024,2024-08-01,Positive,32,35,91.4,0,\N,https://store.steampowered.com/app/3050180/,https://cdn.akamai.steamstatic.com/steam/apps/3050180/header.jpg
1440470,Synthetic Hazard,2020,2020-11-18,Mixed,22,35,62.9,0,\N,https://store.steampowered.com/app/1440470/,https://cdn.akamai.steamstatic.com/steam/apps/1440470/header.jpg
1123230,HEXTERMINATE,2020,2020-05-22,Mostly Positive,25,35,71.4,0,\N,https://store.steampowered.com/app/1123230/,https://cdn.akamai.steamstatic.com/steam/apps/1123230/header.jpg
2598490,ColorCoordination,2024,2024-08-29,Positive,35,35,100.0,0,\N,https://store.steampowered.com/app/2598490/,https://cdn.akamai.steamstatic.com/steam/apps/2598490/header.jpg
2155680,DarkenDerek The last Fallen,2022,2022-10-20,Positive,29,35,82.9,0,\N,https://store.steampowered.com/app/2155680/,https://cdn.akamai.steamstatic.com/steam/apps/2155680/header.jpg
2122040,Dimensional Gears,2022,2022-09-17,Positive,34,35,97.1,0,\N,https://store.steampowered.com/app/2122040/,https://cdn.akamai.steamstatic.com/steam/apps/2122040/header.jpg
1487320,Astro Sentai Jarbonder,2020,2020-12-14,Positive,28,35,80.0,0,\N,https://store.steampowered.com/app/1487320/,https://cdn.akamai.steamstatic.com/steam/apps/1487320/header.jpg
2125250,Space Runaway,2022,2022-12-22,Positive,30,35,85.7,0,\N,https://store.steampowered.com/app/2125250/,https://cdn.akamai.steamstatic.com/steam/apps/2125250/header.jpg
1427640,All-Time Battle,2020,2020-10-24,Mixed,14,35,40.0,0,\N,https://store.steampowered.com/app/1427640/,https://cdn.akamai.steamstatic.com/steam/apps/1427640/header.jpg
1303350,Rocky Mayhem,2024,2024-06-22,Positive,30,35,85.7,0,\N,https://store.steampowered.com/app/1303350/,https://cdn.akamai.steamstatic.com/steam/apps/1303350/header.jpg
1116280,8-Bit Attack,2020,2020-07-15,Mixed,21,35,60.0,0,\N,https://store.steampowered.com/app/1116280/,https://cdn.akamai.steamstatic.com/steam/apps/1116280/header.jpg
1597790,Mainframe Defenders: Meltdown - Prologue,2021,2021-06-02,Positive,34,35,97.1,0,\N,https://store.steampowered.com/app/1597790/,https://cdn.akamai.steamstatic.com/steam/apps/1597790/header.jpg
1328510,Save Iron Globe,2021,2021-08-17,Positive,30,34,88.2,0,\N,https://store.steampowered.com/app/1328510/,https://cdn.akamai.steamstatic.com/steam/apps/1328510/header.jpg
530820,Subject A-119,2017,2017-06-09,Mixed,20,34,58.8,0,\N,https://store.steampowered.com/app/530820/,https://cdn.akamai.steamstatic.com/steam/apps/530820/header.jpg
2096220,Last Chance in Xollywood,2023,2023-09-19,Positive,34,34,100.0,0,\N,https://store.steampowered.com/app/2096220/,https://cdn.akamai.steamstatic.com/steam/apps/2096220/header.jpg
2382610,Machine Heart,2023,2023-05-10,Positive,29,34,85.3,0,\N,https://store.steampowered.com/app/2382610/,https://cdn.akamai.steamstatic.com/steam/apps/2382610/header.jpg
1249150,Daedaluz,2020,2020-07-12,Positive,33,34,97.1,0,\N,https://store.steampowered.com/app/1249150/,https://cdn.akamai.steamstatic.com/steam/apps/1249150/header.jpg
1106790,Red Horizon,2019,2019-07-18,Mostly Negative,13,34,38.2,0,\N,https://store.steampowered.com/app/1106790/,https://cdn.akamai.steamstatic.com/steam/apps/1106790/header.jpg
335940,Mech Marines: Steel March,2015,2015-01-09,Mixed,17,34,50.0,0,\N,https://store.steampowered.com/app/335940/,https://cdn.akamai.steamstatic.com/steam/apps/335940/header.jpg
944510,Space Merchant,2021,2021-10-01,Mixed,15,34,44.1,0,\N,https://store.steampowered.com/app/944510/,https://cdn.akamai.steamstatic.com/steam/apps/944510/header.jpg
3012360,BREAKER: INITIATING,2024,2024-09-30,Mostly Positive,24,34,70.6,0,\N,https://store.steampowered.com/app/3012360/,https://cdn.akamai.steamstatic.com/steam/apps/3012360/header.jpg
1037460,DEEP 8,2022,2022-06-17,Positive,32,34,94.1,0,\N,https://store.steampowered.com/app/1037460/,https://cdn.akamai.steamstatic.com/steam/apps/1037460/header.jpg
1316570,Operation Covid-19,2020,2020-06-12,Mostly Positive,26,34,76.5,0,\N,https://store.steampowered.com/app/1316570/,https://cdn.akamai.steamstatic.com/steam/apps/1316570/header.jpg
2980050,机械恋心,2024,2024-05-30,Positive,34,34,100.0,0,\N,https://store.steampowered.com/app/2980050/,https://cdn.akamai.steamstatic.com/steam/apps/2980050/header.jpg
1446230,Chasing Tail,2020,2020-11-06,Positive,31,33,93.9,0,\N,https://store.steampowered.com/app/1446230/,https://cdn.akamai.steamstatic.com/steam/apps/1446230/header.jpg
1057420,Earthshakers,2019,2019-04-22,Mixed,20,33,60.6,0,\N,https://store.steampowered.com/app/1057420/,https://cdn.akamai.steamstatic.com/steam/apps/1057420/header.jpg
512920,Trigger Time,2017,2017-05-15,Mostly Positive,26,33,78.8,0,\N,https://store.steampowered.com/app/512920/,https://cdn.akamai.steamstatic.com/steam/apps/512920/header.jpg
1721410,Rust 'n Dust,2021,2021-09-13,Mixed,20,33,60.6,0,\N,https://store.steampowered.com/app/1721410/,https://cdn.akamai.steamstatic.com/steam/apps/1721410/header.jpg
2408270,The Dark Book,2023,2023-05-16,Mixed,20,33,60.6,0,\N,https://store.steampowered.com/app/2408270/,https://cdn.akamai.steamstatic.com/steam/apps/2408270/header.jpg
2686740,Divergence,2023,2023-12-01,Positive,27,33,81.8,0,\N,https://store.steampowered.com/app/2686740/,https://cdn.akamai.steamstatic.com/steam/apps/2686740/header.jpg
775850,Piwall,2018,2018-01-18,Mixed,21,33,63.6,0,\N,https://store.steampowered.com/app/775850/,https://cdn.akamai.steamstatic.com/steam/apps/775850/header.jpg
2343570,Bullet Runner: The First Slaughter,2023,2023-03-24,Positive,30,33,90.9,0,\N,https://store.steampowered.com/app/2343570/,https://cdn.akamai.steamstatic.com/steam/apps/2343570/header.jpg
1349620,Humans V Zombies,2020,2020-07-29,Mixed,14,33,42.4,0,\N,https://store.steampowered.com/app/1349620/,https://cdn.akamai.steamstatic.com/steam/apps/1349620/header.jpg
1457140,We're All Going To Die,2021,2021-02-19,Mixed,20,33,60.6,0,\N,https://store.steampowered.com/app/1457140/,https://cdn.akamai.steamstatic.com/steam/apps/1457140/header.jpg
2218370,Thunderbolt Poker,2022,2022-12-07,Mixed,22,33,66.7,0,\N,https://store.steampowered.com/app/2218370/,https://cdn.akamai.steamstatic.com/steam/apps/2218370/header.jpg
1847970,STARTMOVE,2022,2022-01-03,Mixed,19,33,57.6,0,\N,https://store.steampowered.com/app/1847970/,https://cdn.akamai.steamstatic.com/steam/apps/1847970/header.jpg
1631250,Grimstar: Prequel,2022,2022-10-26,Mixed,23,33,69.7,0,\N,https://store.steampowered.com/app/1631250/,https://cdn.akamai.steamstatic.com/steam/apps/1631250/header.jpg
1361660,Alas Astra,2021,2021-12-26,Mixed,23,33,69.7,0,\N,https://store.steampowered.com/app/1361660/,https://cdn.akamai.steamstatic.com/steam/apps/1361660/header.jpg
2942810,Kilonova,2024,2024-05-17,Positive,31,33,93.9,0,\N,https://store.steampowered.com/app/2942810/,https://cdn.akamai.steamstatic.com/steam/apps/2942810/header.jpg
1066230,Project Katharsis,2019,2019-05-19,Mixed,18,33,54.5,0,\N,https://store.steampowered.com/app/1066230/,https://cdn.akamai.steamstatic.com/steam/apps/1066230/header.jpg
616640,B-12,2019,2019-07-12,Mostly Positive,26,33,78.8,0,\N,https://store.steampowered.com/app/616640/,https://cdn.akamai.steamstatic.com/steam/apps/616640/header.jpg
1839960,Dead End Aegis: Gaiden,2022,2022-01-02,Positive,29,33,87.9,0,\N,https://store.steampowered.com/app/1839960/,https://cdn.akamai.steamstatic.com/steam/apps/1839960/header.jpg
1906100,Mirror Shoot,2022,2022-03-04,Mixed,20,32,62.5,0,\N,https://store.steampowered.com/app/1906100/,https://cdn.akamai.steamstatic.com/steam/apps/1906100/header.jpg
1882750,Cluck,2023,2023-05-12,Mixed,15,32,46.9,0,\N,https://store.steampowered.com/app/1882750/,https://cdn.akamai.steamstatic.com/steam/apps/1882750/header.jpg
1570850,Frauki's Adventure!,2021,2021-04-29,Mostly Positive,24,32,75.0,0,\N,https://store.steampowered.com/app/1570850/,https://cdn.akamai.steamstatic.com/steam/apps/1570850/header.jpg
2726910,Spark of Survival,2024,2024-01-02,Positive,28,32,87.5,0,\N,https://store.steampowered.com/app/2726910/,https://cdn.akamai.steamstatic.com/steam/apps/2726910/header.jpg
2402790,Thereafter,2023,2023-05-15,Mostly Positive,24,32,75.0,0,\N,https://store.steampowered.com/app/2402790/,https://cdn.akamai.steamstatic.com/steam/apps/2402790/header.jpg
2281300,沃瑞尔：荒境,2023,2023-02-14,Mostly Positive,25,32,78.1,0,\N,https://store.steampowered.com/app/2281300/,https://cdn.akamai.steamstatic.com/steam/apps/2281300/header.jpg
2556050,Astral Quester,2024,2024-01-23,Mixed,20,32,62.5,0,\N,https://store.steampowered.com/app/2556050/,https://cdn.akamai.steamstatic.com/steam/apps/2556050/header.jpg
2842570,[Test Subject Name],2024,2024-05-18,Positive,27,32,84.4,0,\N,https://store.steampowered.com/app/2842570/,https://cdn.akamai.steamstatic.com/steam/apps/2842570/header.jpg
2474900,Duskborn,2023,2023-09-21,Positive,28,32,87.5,0,\N,https://store.steampowered.com/app/2474900/,https://cdn.akamai.steamstatic.com/steam/apps/2474900/header.jpg
1280700,Drekirokr - Dusk of the Dragon,2020,2020-06-10,Positive,27,32,84.4,0,\N,https://store.steampowered.com/app/1280700/,https://cdn.akamai.steamstatic.com/steam/apps/1280700/header.jpg
1468960,Pro Arena Alpha,2021,2021-11-15,Mostly Negative,12,31,38.7,0,\N,https://store.steampowered.com/app/1468960/,https://cdn.akamai.steamstatic.com/steam/apps/1468960/header.jpg
1736730,Don't Get Tagged,2022,2022-09-15,Positive,28,31,90.3,0,\N,https://store.steampowered.com/app/1736730/,https://cdn.akamai.steamstatic.com/steam/apps/1736730/header.jpg
2309800,ウワガキアイ,2023,2023-02-25,Positive,31,31,100.0,0,\N,https://store.steampowered.com/app/2309800/,https://cdn.akamai.steamstatic.com/steam/apps/2309800/header.jpg
2597560,SpaceDRG,2023,2023-12-01,Positive,27,31,87.1,0,\N,https://store.steampowered.com/app/2597560/,https://cdn.akamai.steamstatic.com/steam/apps/2597560/header.jpg
2327260,Earth's Greatest Defender,2023,2023-11-16,Positive,30,31,96.8,0,\N,https://store.steampowered.com/app/2327260/,https://cdn.akamai.steamstatic.com/steam/apps/2327260/header.jpg
2838380,Battle Room Beta,2024,2024-03-22,Mixed,21,31,67.7,0,\N,https://store.steampowered.com/app/2838380/,https://cdn.akamai.steamstatic.com/steam/apps/2838380/header.jpg
2226800,Eon of the Green: Area Delta (Prologue),2023,2023-01-25,Positive,27,31,87.1,0,\N,https://store.steampowered.com/app/2226800/,https://cdn.akamai.steamstatic.com/steam/apps/2226800/header.jpg
2437430,Devinica,2023,2023-07-20,Mostly Positive,24,31,77.4,0,\N,https://store.steampowered.com/app/2437430/,https://cdn.akamai.steamstatic.com/steam/apps/2437430/header.jpg
1665600,Source of Survival Early Access,2021,2021-07-23,Mixed,14,31,45.2,0,\N,https://store.steampowered.com/app/1665600/,https://cdn.akamai.steamstatic.com/steam/apps/1665600/header.jpg
1770760,Codename: TIARAS,2021,2021-10-14,Mixed,18,31,58.1,0,\N,https://store.steampowered.com/app/1770760/,https://cdn.akamai.steamstatic.com/steam/apps/1770760/header.jpg
1618720,MarsVR: Mars Desert Research Station VR,2022,2022-02-18,Mixed,19,31,61.3,0,\N,https://store.steampowered.com/app/1618720/,https://cdn.akamai.steamstatic.com/steam/apps/1618720/header.jpg
1583900,M.A.R.S.S.,2021,2021-05-24,Positive,26,31,83.9,0,\N,https://store.steampowered.com/app/1583900/,https://cdn.akamai.steamstatic.com/steam/apps/1583900/header.jpg
3088770,Fish,2024,2024-08-08,Mixed,14,31,45.2,0,\N,https://store.steampowered.com/app/3088770/,https://cdn.akamai.steamstatic.com/steam/apps/3088770/header.jpg
1860090,Pirates Of Heaven,2023,2023-12-18,Mostly Negative,11,31,35.5,0,\N,https://store.steampowered.com/app/1860090/,https://cdn.akamai.steamstatic.com/steam/apps/1860090/header.jpg
1220990,Great Utopia,2020,2020-01-30,Mixed,19,30,63.3,0,\N,https://store.steampowered.com/app/1220990/,https://cdn.akamai.steamstatic.com/steam/apps/1220990/header.jpg
2094090,Table Ball,2022,2022-08-03,Positive,24,30,80.0,0,\N,https://store.steampowered.com/app/2094090/,https://cdn.akamai.steamstatic.com/steam/apps/2094090/header.jpg
2396320,2023: Alien Bugs Invade Earth,2023,2023-05-09,Positive,27,30,90.0,0,\N,https://store.steampowered.com/app/2396320/,https://cdn.akamai.steamstatic.com/steam/apps/2396320/header.jpg
1358930,Playing God,2020,2020-09-07,Mixed,17,30,56.7,0,\N,https://store.steampowered.com/app/1358930/,https://cdn.akamai.steamstatic.com/steam/apps/1358930/header.jpg
2560040,Defend Earth: Xenos Survivors - Prelude,2023,2023-09-06,Positive,29,30,96.7,0,\N,https://store.steampowered.com/app/2560040/,https://cdn.akamai.steamstatic.com/steam/apps/2560040/header.jpg
759010,Escape,2018,2018-01-28,Mostly Negative,7,30,23.3,0,\N,https://store.steampowered.com/app/759010/,https://cdn.akamai.steamstatic.com/steam/apps/759010/header.jpg
