tconst,title,year,runtime_min,genres,imdb_rating,num_votes,imdb_url
tt23016854,Meta Ask,2022,15,"Drama,Romance,Sci-Fi",3.4,59,https://www.imdb.com/title/tt23016854/
tt2976264,Doctor Who: The Forgotten Doctor,2013,\N,"Fantasy,Sci-Fi",6.7,59,https://www.imdb.com/title/tt2976264/
tt7050462,Magic Mobile Phone,2008,\N,Sci-Fi,7.2,59,https://www.imdb.com/title/tt7050462/
tt9269288,The Vault,2018,10,Sci-Fi,7.9,59,https://www.imdb.com/title/tt9269288/
tt2187472,Revelations,2012,\N,Sci-Fi,7.7,58,https://www.imdb.com/title/tt2187472/
tt4939036,Vedro,2013,30,"Comedy,Horror,Sci-Fi",4.0,58,https://www.imdb.com/title/tt4939036/
tt4981448,Nikola Tesla and the End of the World,2015,\N,Sci-Fi,4.8,58,https://www.imdb.com/title/tt4981448/
tt5315156,Osmosis,2015,73,"Drama,Sci-Fi,Thriller",6.7,58,https://www.imdb.com/title/tt5315156/
tt8139848,Darken: Before the Dark,2018,\N,"Fantasy,Sci-Fi",6.1,58,https://www.imdb.com/title/tt8139848/
tt0361226,Portal,2002,30,"Adventure,Fantasy,Sci-Fi",8.8,57,https://www.imdb.com/title/tt0361226/
tt0449551,La septima puerta,2004,\N,Sci-Fi,7.4,57,https://www.imdb.com/title/tt0449551/
tt1842167,Rise of the Rebellion,2010,10,"Action,Adventure,Sci-Fi",7.0,57,https://www.imdb.com/title/tt1842167/
tt19037400,Estab Life: Great Escape,2022,\N,"Action,Animation,Sci-Fi",6.3,57,https://www.imdb.com/title/tt19037400/
tt3151764,Community: The Spanish Video,2010,4,"Comedy,Sci-Fi,Short",6.9,57,https://www.imdb.com/title/tt3151764/
tt32742424,Astro-Mano,2024,30,"Comedy,Fantasy,Sci-Fi",7.0,57,https://www.imdb.com/title/tt32742424/
tt1094233,Sky Girls,2007,\N,"Action,Animation,Sci-Fi",6.5,56,https://www.imdb.com/title/tt1094233/
tt11536468,Lieutenant Kabura,2019,\N,"Animation,Comedy,Sci-Fi",6.3,56,https://www.imdb.com/title/tt11536468/
tt2006485,Shin Jeeg,2007,23,"Action,Animation,Sci-Fi",6.7,56,https://www.imdb.com/title/tt2006485/
tt2190124,Milgram and the Fastwalkers,2012,\N,Sci-Fi,5.4,56,https://www.imdb.com/title/tt2190124/
tt39183779,Stranger Things: Stranger Morning Cartoons,2022,\N,Sci-Fi,7.7,56,https://www.imdb.com/title/tt39183779/
tt6546876,Star Tech,2016,20,"Sci-Fi,Talk-Show",8.5,56,https://www.imdb.com/title/tt6546876/
tt7810684,Örgü,2018,\N,Sci-Fi,7.0,56,https://www.imdb.com/title/tt7810684/
tt14161342,Bloodline of the Grid,2021,15,"Action,Sci-Fi,Short",8.3,55,https://www.imdb.com/title/tt14161342/
tt16123826,Viss Norm,2021,\N,"Drama,Sci-Fi",6.9,55,https://www.imdb.com/title/tt16123826/
tt19323668,DreaMars,2023,25,"Action,Drama,Sci-Fi",5.4,55,https://www.imdb.com/title/tt19323668/
tt1936332,Fireball Charming,2011,2,"Animation,Comedy,Sci-Fi",7.3,55,https://www.imdb.com/title/tt1936332/
tt21397968,Doctor Who: The Abominable Snowmen,2022,170,"Animation,Drama,Sci-Fi",7.8,55,https://www.imdb.com/title/tt21397968/
tt34816651,Planetyane,2025,24,"Comedy,Sci-Fi",5.2,55,https://www.imdb.com/title/tt34816651/
tt5464332,Halcyon,2016,5,"Crime,Sci-Fi",5.5,55,https://www.imdb.com/title/tt5464332/
tt5989844,BUSINESSMEN VS ALIENS,2016,\N,"Comedy,Sci-Fi",4.8,55,https://www.imdb.com/title/tt5989844/
tt6415888,Android Employed,2017,\N,"Comedy,Sci-Fi",7.6,55,https://www.imdb.com/title/tt6415888/
tt6416100,Deep Six,2018,\N,Sci-Fi,6.2,55,https://www.imdb.com/title/tt6416100/
tt7862562,Code: Fu shi de you xi,2016,\N,Sci-Fi,7.1,55,https://www.imdb.com/title/tt7862562/
tt1073442,HaNefilim,2007,30,Sci-Fi,7.0,54,https://www.imdb.com/title/tt1073442/
tt1380835,Dork Hunters from Outer Space,2008,22,"Animation,Family,Sci-Fi",5.9,54,https://www.imdb.com/title/tt1380835/
tt14271936,UFO Europe: The Untold Stories,2012,46,"Reality-TV,Sci-Fi",6.4,54,https://www.imdb.com/title/tt14271936/
tt25431554,Vaser Claw,2022,63,Sci-Fi,8.5,54,https://www.imdb.com/title/tt25431554/
tt4759154,Anamnesis,2015,\N,"Drama,Mystery,Sci-Fi",7.5,54,https://www.imdb.com/title/tt4759154/
tt6249298,Ultraman Zero Side Story: Killer the Beatstar,2011,32,"Action,Adventure,Sci-Fi",7.3,54,https://www.imdb.com/title/tt6249298/
tt7151678,Toonami: The Intruder,2000,3,"Animation,Horror,Sci-Fi",8.6,54,https://www.imdb.com/title/tt7151678/
tt0448196,Zixx: Level Two,2005,30,"Family,Sci-Fi",7.2,53,https://www.imdb.com/title/tt0448196/
tt14564578,Nebula-75,2020,15,"Action,Sci-Fi",6.9,53,https://www.imdb.com/title/tt14564578/
tt1592239,Trenches,2010,\N,"Action,Horror,Sci-Fi",7.6,53,https://www.imdb.com/title/tt1592239/
tt2374562,The Cell,2014,\N,"Action,Drama,Sci-Fi",6.6,53,https://www.imdb.com/title/tt2374562/
tt35828691,Deebo,2024,40,"Adventure,Comedy,Sci-Fi",6.2,53,https://www.imdb.com/title/tt35828691/
tt4664096,Starship Farragut,2007,\N,"Action,Adventure,Sci-Fi",6.0,53,https://www.imdb.com/title/tt4664096/
tt5037152,Beginnings,2015,75,Sci-Fi,4.8,53,https://www.imdb.com/title/tt5037152/
tt6837672,Sand Whale and Me,2017,5,Sci-Fi,5.6,53,https://www.imdb.com/title/tt6837672/
tt0439969,Space Symphony Maetel,2004,25,"Animation,Sci-Fi",7.0,52,https://www.imdb.com/title/tt0439969/
tt0874635,My Date with a Vampire III,2004,60,"Action,Romance,Sci-Fi",7.4,52,https://www.imdb.com/title/tt0874635/
tt1210338,Immortal Grand Prix,2003,23,"Adventure,Animation,Sci-Fi",7.3,52,https://www.imdb.com/title/tt1210338/
tt1772607,Nanolyubov,2010,47,"Comedy,Drama,Sci-Fi",6.2,52,https://www.imdb.com/title/tt1772607/
tt2163233,Chronicles of the Dead,2012,\N,"Horror,Sci-Fi",6.3,52,https://www.imdb.com/title/tt2163233/
tt2300068,Família Imperial,2012,\N,"Family,Fantasy,Sci-Fi",8.7,52,https://www.imdb.com/title/tt2300068/
tt24139426,Koolhoven Presenteert,2024,\N,"Documentary,Horror,Sci-Fi",7.5,52,https://www.imdb.com/title/tt24139426/
tt4503366,Blade of Honor,2017,\N,"Action,Sci-Fi",6.9,52,https://www.imdb.com/title/tt4503366/
tt8751722,The Big Nothing,2018,43,Sci-Fi,6.3,52,https://www.imdb.com/title/tt8751722/
tt0397775,Dan Dare: Pilot of the Future,2002,30,"Animation,Sci-Fi",6.8,51,https://www.imdb.com/title/tt0397775/
tt0989787,Reideen,2007,24,"Action,Animation,Sci-Fi",6.8,51,https://www.imdb.com/title/tt0989787/
tt10157808,Lisboa Azul,2019,20,"Drama,Sci-Fi",5.8,51,https://www.imdb.com/title/tt10157808/
tt10261286,Voyage of the Chimera,2020,\N,Sci-Fi,5.6,51,https://www.imdb.com/title/tt10261286/
tt1280169,Destination Truth 2.5,2008,60,"Adventure,Reality-TV,Sci-Fi",7.9,51,https://www.imdb.com/title/tt1280169/
tt1678041,Chadam,2010,\N,Sci-Fi,6.8,51,https://www.imdb.com/title/tt1678041/
tt2068796,The Exorcist Files,2011,60,"Horror,Sci-Fi",6.5,51,https://www.imdb.com/title/tt2068796/
tt27688827,Ultraman Regulos,2023,\N,Sci-Fi,7.8,51,https://www.imdb.com/title/tt27688827/
tt5024734,Roadside Picnic,2016,\N,"Drama,Sci-Fi",8.4,51,https://www.imdb.com/title/tt5024734/
tt7142196,Shield of Tomorrow,2017,160,"Adventure,Sci-Fi",8.7,51,https://www.imdb.com/title/tt7142196/
tt7256266,Yochô: Sanpo suru Shinryakusha,2017,60,"Horror,Sci-Fi,Thriller",6.1,51,https://www.imdb.com/title/tt7256266/
tt8980720,Ghost Adventures: Graveyard of the Pacific,2018,\N,"History,Sci-Fi,Thriller",6.7,51,https://www.imdb.com/title/tt8980720/
tt2071222,That Sci-Fi Guy,2010,\N,"Comedy,Sci-Fi",6.2,50,https://www.imdb.com/title/tt2071222/
tt2512472,Star Trek: Osiris,2008,\N,Sci-Fi,4.5,50,https://www.imdb.com/title/tt2512472/
tt36206372,Twins Hinahima,2025,\N,"Animation,Fantasy,Sci-Fi",3.1,50,https://www.imdb.com/title/tt36206372/
tt6263274,Ultraman Zero the Chronicle,2017,30,Sci-Fi,8.2,50,https://www.imdb.com/title/tt6263274/
tt14728224,A Captain's Log,2021,28,"Sci-Fi,Talk-Show",8.4,49,https://www.imdb.com/title/tt14728224/
tt3004008,Atomic Kingdom,2013,50,"Action,Fantasy,Sci-Fi",6.3,49,https://www.imdb.com/title/tt3004008/
tt3529406,Genesis 7,2012,23,"Adventure,Family,Sci-Fi",7.0,49,https://www.imdb.com/title/tt3529406/
tt7927422,Prologue of Blame!,2007,4,"Action,Animation,Sci-Fi",3.8,49,https://www.imdb.com/title/tt7927422/
tt0255108,De: vadasy,2000,75,"Action,Animation,Sci-Fi",4.4,48,https://www.imdb.com/title/tt0255108/
tt29515560,The Bionic Life,2023,\N,"Romance,Sci-Fi",7.1,48,https://www.imdb.com/title/tt29515560/
tt36986796,Godspeed,2023,\N,"Animation,Sci-Fi",8.3,48,https://www.imdb.com/title/tt36986796/
tt6244594,Wham Bam Thank You Ma'am,2016,\N,"Comedy,Sci-Fi",6.6,48,https://www.imdb.com/title/tt6244594/
tt8386640,Abracadavers,2019,\N,"Action,Comedy,Sci-Fi",7.7,48,https://www.imdb.com/title/tt8386640/
tt1112799,Rocket Girls,2007,\N,"Adventure,Animation,Sci-Fi",6.7,47,https://www.imdb.com/title/tt1112799/
tt1178524,Malo Korrigan and the Space Tracers,2002,\N,"Adventure,Animation,Sci-Fi",8.4,47,https://www.imdb.com/title/tt1178524/
tt1739275,Hollywood Wasteland,2010,\N,"Comedy,Sci-Fi",7.9,47,https://www.imdb.com/title/tt1739275/
tt2981210,The Zombie Apocalypse,2013,30,"Horror,Sci-Fi",4.6,47,https://www.imdb.com/title/tt2981210/
tt4695154,Abandoned,2018,13,"Action,Drama,Sci-Fi",6.4,47,https://www.imdb.com/title/tt4695154/
tt6715270,Game Station 2.0,2012,\N,"Comedy,Sci-Fi",6.5,47,https://www.imdb.com/title/tt6715270/
tt8964354,Armored Trooper VOTOMS: Pailsen Files,2007,25,"Animation,Sci-Fi,War",6.8,47,https://www.imdb.com/title/tt8964354/
tt0475899,Alien Racers,2005,30,"Adventure,Animation,Sci-Fi",7.4,46,https://www.imdb.com/title/tt0475899/
tt1280152,InnerSpace,2008,30,"Sci-Fi,Talk-Show",7.6,46,https://www.imdb.com/title/tt1280152/
tt13032878,League of Nations Air Force Aviation Magic Band Luminous Witches,2022,\N,"Animation,Music,Sci-Fi",6.3,46,https://www.imdb.com/title/tt13032878/
tt16357480,Apex Legends: Stories from the Outlands,2019,\N,"Animation,Sci-Fi,Short",7.4,46,https://www.imdb.com/title/tt16357480/
tt18938186,Nania Lain Dunia,2022,\N,"Drama,Sci-Fi",1.9,46,https://www.imdb.com/title/tt18938186/
tt21210862,Westworld: Adapt or Die,2022,\N,Sci-Fi,8.2,46,https://www.imdb.com/title/tt21210862/
tt21243568,Doctor Who: Dark Eyes,2012,\N,Sci-Fi,8.6,46,https://www.imdb.com/title/tt21243568/
tt32851634,Dr. Who: Planet of the Dead,2009,\N,Sci-Fi,7.7,46,https://www.imdb.com/title/tt32851634/
tt3712836,Encryption,2014,25,Sci-Fi,5.3,46,https://www.imdb.com/title/tt3712836/
tt7966246,The Ten Doctors,2009,47,Sci-Fi,8.6,46,https://www.imdb.com/title/tt7966246/
tt9014802,109 Strange Things,2017,\N,Sci-Fi,5.1,46,https://www.imdb.com/title/tt9014802/
tt1876229,6 Angels,2001,100,"Action,Animation,Sci-Fi",4.4,45,https://www.imdb.com/title/tt1876229/
tt2738928,Resident Evil: Welcome to Raccoon City,2013,\N,"Action,Sci-Fi",5.4,45,https://www.imdb.com/title/tt2738928/
tt3080836,Body Jumpers,2012,\N,Sci-Fi,6.7,45,https://www.imdb.com/title/tt3080836/
tt4529802,10 Ways to End the World,2010,\N,"Documentary,Sci-Fi",8.4,45,https://www.imdb.com/title/tt4529802/
tt9015686,See You In Time,2017,\N,"Drama,Romance,Sci-Fi",7.0,45,https://www.imdb.com/title/tt9015686/
tt0421426,Panda Zetto: The Robonimation,2004,5,"Animation,Comedy,Sci-Fi",6.6,44,https://www.imdb.com/title/tt0421426/
tt1059869,Night Is Day,2007,15,"Drama,Sci-Fi",4.1,44,https://www.imdb.com/title/tt1059869/
tt11599792,Suitboy,2020,\N,"Drama,Sci-Fi",8.5,44,https://www.imdb.com/title/tt11599792/
tt1256064,Captain Mack,2008,\N,"Family,Sci-Fi",7.1,44,https://www.imdb.com/title/tt1256064/
tt14818442,Cassex,2021,\N,"Comedy,Sci-Fi",5.7,44,https://www.imdb.com/title/tt14818442/
tt1491857,Twin Spica,2003,25,"Animation,Drama,Sci-Fi",6.9,44,https://www.imdb.com/title/tt1491857/
tt19766580,The Resonator,2022,\N,"Horror,Sci-Fi",6.4,44,https://www.imdb.com/title/tt19766580/
tt23613544,Superpozitsiya,2022,30,"Adventure,Sci-Fi",5.8,44,https://www.imdb.com/title/tt23613544/
tt2994696,Infinite,2013,30,Sci-Fi,6.9,44,https://www.imdb.com/title/tt2994696/
tt3096648,Southeast of Reason,2013,\N,"Adventure,Sci-Fi",7.6,44,https://www.imdb.com/title/tt3096648/
tt38040166,Star Envoy,2025,200,"Sci-Fi,Thriller",9.4,44,https://www.imdb.com/title/tt38040166/
tt7221514,I Am...,2017,\N,"Drama,Sci-Fi",6.4,44,https://www.imdb.com/title/tt7221514/
tt8952172,Starship Goldfish,2013,\N,"Animation,Comedy,Sci-Fi",8.7,44,https://www.imdb.com/title/tt8952172/
tt0307715,Anarchy Online: The Animated Series,2001,\N,"Action,Animation,Sci-Fi",4.7,43,https://www.imdb.com/title/tt0307715/
tt0791204,Cluster Edge,2005,\N,"Action,Animation,Sci-Fi",6.5,43,https://www.imdb.com/title/tt0791204/
tt12961182,Overwatch Origin Stories,2014,2,"Animation,Sci-Fi,Short",8.6,43,https://www.imdb.com/title/tt12961182/
tt14645658,SCP Animated: Tales from the Foundation,2020,\N,Sci-Fi,7.0,43,https://www.imdb.com/title/tt14645658/
tt15867612,Bugarach,2024,\N,Sci-Fi,6.1,43,https://www.imdb.com/title/tt15867612/
tt16410492,UMG,2023,\N,"Mystery,Romance,Sci-Fi",7.4,43,https://www.imdb.com/title/tt16410492/
tt2121145,The Invasion Report,2011,\N,"Comedy,News,Sci-Fi",7.3,43,https://www.imdb.com/title/tt2121145/
tt2711760,Pete Winning and the Pirates,2013,\N,"Adventure,Comedy,Sci-Fi",6.9,43,https://www.imdb.com/title/tt2711760/
tt28626558,Kiber Ivan,2023,24,"Comedy,Sci-Fi",5.9,43,https://www.imdb.com/title/tt28626558/
tt32105157,Podrostki v kosmose,2024,30,"Adventure,Mystery,Sci-Fi",5.5,43,https://www.imdb.com/title/tt32105157/
tt5890692,Star Wars Celebration 2016,2016,\N,"Reality-TV,Sci-Fi",7.9,43,https://www.imdb.com/title/tt5890692/
tt8297266,Immortality,2018,80,"Drama,Sci-Fi",5.9,43,https://www.imdb.com/title/tt8297266/
tt8804250,Sona,2018,\N,Sci-Fi,8.4,43,https://www.imdb.com/title/tt8804250/
tt11198918,Oddbhuturey,2019,\N,Sci-Fi,5.2,42,https://www.imdb.com/title/tt11198918/
tt13009154,Battle Athletess Daiundoukai Restart!,2021,\N,"Animation,Comedy,Sci-Fi",4.9,42,https://www.imdb.com/title/tt13009154/
tt1862768,IT-planeet,2011,\N,"Comedy,Family,Sci-Fi",7.3,42,https://www.imdb.com/title/tt1862768/
tt31107360,Chinook: Zulu Delta 576,2024,\N,"Documentary,Sci-Fi",7.4,42,https://www.imdb.com/title/tt31107360/
tt37668969,Commander land,2025,\N,"Action,Fantasy,Sci-Fi",5.2,42,https://www.imdb.com/title/tt37668969/
tt39239495,Son's Will,2025,\N,"Action,Adventure,Sci-Fi",7.8,42,https://www.imdb.com/title/tt39239495/
tt7151746,Toonami: Lockdown,2001,5,"Animation,Sci-Fi",8.5,42,https://www.imdb.com/title/tt7151746/
tt7275066,Chronofilm,2020,\N,Sci-Fi,4.2,42,https://www.imdb.com/title/tt7275066/
tt7340770,Borg Mom,2017,60,"Comedy,Drama,Sci-Fi",6.7,42,https://www.imdb.com/title/tt7340770/
tt1800877,Hounded,2010,28,"Comedy,Family,Sci-Fi",6.2,41,https://www.imdb.com/title/tt1800877/
tt3920078,Wight Space,2016,\N,"Horror,Sci-Fi",2.6,41,https://www.imdb.com/title/tt3920078/
tt4612084,Star Wars Celebration 2015,2015,\N,"Reality-TV,Sci-Fi",7.8,41,https://www.imdb.com/title/tt4612084/
tt7221066,Dread the Walking Dead,2018,\N,"Drama,Horror,Sci-Fi",5.2,41,https://www.imdb.com/title/tt7221066/
tt8861024,Marvel TL;DR,2016,\N,"Animation,Fantasy,Sci-Fi",7.6,41,https://www.imdb.com/title/tt8861024/
tt0433669,Ground Defense Force Mao-chan,2002,12,"Animation,Family,Sci-Fi",6.5,40,https://www.imdb.com/title/tt0433669/
tt11383906,The 7th Rule: Captain Nog Forever,2019,\N,Sci-Fi,8.8,40,https://www.imdb.com/title/tt11383906/
tt13913412,Squadron,2021,\N,"Action,Sci-Fi",8.5,40,https://www.imdb.com/title/tt13913412/
tt15366688,Star Wars: Heir to the Empire,2019,\N,Sci-Fi,7.5,40,https://www.imdb.com/title/tt15366688/
tt2105622,Mal.com,2011,15,"Comedy,Sci-Fi",6.5,40,https://www.imdb.com/title/tt2105622/
tt22008338,Revenge of the Sith,2021,\N,"Action,Drama,Sci-Fi",6.5,40,https://www.imdb.com/title/tt22008338/
tt27511261,Zakrytyy uroven,2023,46,"Adventure,Drama,Sci-Fi",5.8,40,https://www.imdb.com/title/tt27511261/
tt39127919,Eyes in the Woods,2025,\N,"Drama,Mystery,Sci-Fi",6.6,40,https://www.imdb.com/title/tt39127919/
tt4165184,Ghostbusters: Station 6,2017,\N,"Comedy,Family,Sci-Fi",5.5,40,https://www.imdb.com/title/tt4165184/
tt5083810,Jeff 1000,2014,\N,"Action,Comedy,Sci-Fi",6.6,40,https://www.imdb.com/title/tt5083810/
tt8719070,Shin Gojira awakening,2018,8,"Action,Horror,Sci-Fi",7.4,40,https://www.imdb.com/title/tt8719070/
tt10684302,The Luna Squad,2020,120,Sci-Fi,7.9,39,https://www.imdb.com/title/tt10684302/
tt11188846,Apocalypse Goals,2019,\N,"Adventure,Comedy,Sci-Fi",7.9,39,https://www.imdb.com/title/tt11188846/
tt1820976,Jeff & Ravi Fail History,2011,\N,"Adventure,Comedy,Sci-Fi",3.2,39,https://www.imdb.com/title/tt1820976/
tt21939220,Ghosts of Ruin,2024,\N,"Action,Animation,Sci-Fi",3.8,39,https://www.imdb.com/title/tt21939220/
tt2599758,Sadamitsu the Destroyer,2001,22,"Action,Animation,Sci-Fi",6.5,39,https://www.imdb.com/title/tt2599758/
tt33318919,Doctor Who: The Celestial Toymaker,2024,92,"Animation,Drama,Sci-Fi",6.8,39,https://www.imdb.com/title/tt33318919/
tt4145286,The Hunger Games: Mockingjay - District Voices,2014,\N,Sci-Fi,6.4,39,https://www.imdb.com/title/tt4145286/
tt4286252,Leaps in Evolution,2015,\N,"Documentary,Sci-Fi",8.2,39,https://www.imdb.com/title/tt4286252/
tt16318772,Family Sized,2020,15,"Animation,Comedy,Sci-Fi",8.6,38,https://www.imdb.com/title/tt16318772/
tt27921165,Professor King,2022,\N,"Adventure,Drama,Sci-Fi",8.6,38,https://www.imdb.com/title/tt27921165/
tt27956160,Forbidden Frontier,2022,\N,"Sci-Fi,Talk-Show",5.8,38,https://www.imdb.com/title/tt27956160/
tt36277015,Power Rangers Star Force,2025,\N,Sci-Fi,7.2,38,https://www.imdb.com/title/tt36277015/
tt4023072,Man vs. the Universe,2014,\N,Sci-Fi,6.9,38,https://www.imdb.com/title/tt4023072/
tt6163962,Donyatsu,2013,2,"Animation,Comedy,Sci-Fi",5.4,38,https://www.imdb.com/title/tt6163962/
tt6304964,Finding Soul,2016,\N,Sci-Fi,7.0,38,https://www.imdb.com/title/tt6304964/
tt6600112,Trip for Biscuits,2017,10,"Comedy,Sci-Fi",7.9,38,https://www.imdb.com/title/tt6600112/
tt8288778,Local,2018,\N,"Horror,Sci-Fi",6.4,38,https://www.imdb.com/title/tt8288778/
tt8723662,Artificial,2018,\N,"Drama,Sci-Fi",8.5,38,https://www.imdb.com/title/tt8723662/
tt0467724,The Daichis: Earth's Defense Family,2001,\N,"Animation,Comedy,Sci-Fi",6.9,37,https://www.imdb.com/title/tt0467724/
tt1260906,Time Belt,2003,41,"Comedy,Sci-Fi",6.3,37,https://www.imdb.com/title/tt1260906/
tt13097906,Alt,2020,\N,Sci-Fi,7.0,37,https://www.imdb.com/title/tt13097906/
tt2198375,Beckinfield,2010,\N,Sci-Fi,8.7,37,https://www.imdb.com/title/tt2198375/
tt2295861,Ôoku: Tanjô - Arikoto · Iemitsu-hen,2012,\N,"Drama,Sci-Fi",7.5,37,https://www.imdb.com/title/tt2295861/
tt31015468,Hawa & Adam,2024,24,Sci-Fi,7.6,37,https://www.imdb.com/title/tt31015468/
tt31530046,Half-Life,2022,\N,"Action,Animation,Sci-Fi",7.8,37,https://www.imdb.com/title/tt31530046/
tt33015723,Billion×School,2024,58,"Comedy,Drama,Sci-Fi",7.9,37,https://www.imdb.com/title/tt33015723/
tt7135754,Creepy Chronicles,2017,22,"Drama,Horror,Sci-Fi",4.0,37,https://www.imdb.com/title/tt7135754/
tt0451509,Una familia especial,2005,60,"Comedy,Family,Sci-Fi",5.3,36,https://www.imdb.com/title/tt0451509/
tt10132506,Alice in Chains: Black Antenna,2019,\N,"Music,Sci-Fi,Thriller",8.6,36,https://www.imdb.com/title/tt10132506/
tt23137320,The Super Milk Chan Show,2004,\N,"Animation,Comedy,Sci-Fi",6.6,36,https://www.imdb.com/title/tt23137320/
tt2718332,More Than Human,2013,\N,"Action,Drama,Sci-Fi",8.2,36,https://www.imdb.com/title/tt2718332/
tt3387414,Starpocalypse,2013,\N,"Comedy,Sci-Fi",6.9,36,https://www.imdb.com/title/tt3387414/
tt4971768,Pixcodelics,2005,5,"Animation,Family,Sci-Fi",6.4,36,https://www.imdb.com/title/tt4971768/
tt5622794,Pulse,2022,\N,"Horror,Sci-Fi,Thriller",4.4,36,https://www.imdb.com/title/tt5622794/
tt5891552,Regalia: The Three Sacred Stars,2016,\N,"Action,Animation,Sci-Fi",6.1,36,https://www.imdb.com/title/tt5891552/
tt5901752,The Few,2016,\N,Sci-Fi,8.6,36,https://www.imdb.com/title/tt5901752/
tt6026086,Dogma,2017,60,"Sci-Fi,Thriller",6.2,36,https://www.imdb.com/title/tt6026086/
tt11252208,SOMA: Transmissions,2015,5,"Horror,Sci-Fi,Short",6.6,35,https://www.imdb.com/title/tt11252208/
tt14763662,Foresight,2021,\N,Sci-Fi,5.0,35,https://www.imdb.com/title/tt14763662/
tt21194812,Galaktyczne lektury,2013,\N,"Animation,Comedy,Sci-Fi",8.2,35,https://www.imdb.com/title/tt21194812/
tt2196603,Drifter: Broken Road,2012,\N,"Drama,Sci-Fi",7.1,35,https://www.imdb.com/title/tt2196603/
tt2382332,The Most Extraordinary Space Investigations,2005,5,"Comedy,Sci-Fi,Short",3.3,35,https://www.imdb.com/title/tt2382332/
tt29712426,Ultra Galaxy Mega Monster Battle,2007,30,"Action,Sci-Fi",7.2,35,https://www.imdb.com/title/tt29712426/
tt29791566,Kamen Rider Jeanne & Kamen Rider Aguilera with Girls Remix,2022,21,"Action,Drama,Sci-Fi",7.3,35,https://www.imdb.com/title/tt29791566/
tt4620850,En delad värld,2015,14,Sci-Fi,5.9,35,https://www.imdb.com/title/tt4620850/
tt6287306,Aliens,2016,2,"Animation,Comedy,Sci-Fi",6.4,35,https://www.imdb.com/title/tt6287306/
tt10725090,Wildfire,2019,\N,Sci-Fi,5.7,34,https://www.imdb.com/title/tt10725090/
tt12142142,Instaverso,2020,\N,"Drama,Fantasy,Sci-Fi",6.6,34,https://www.imdb.com/title/tt12142142/
tt12419778,Quarantine Leap,2020,\N,Sci-Fi,8.1,34,https://www.imdb.com/title/tt12419778/
tt13004300,Null & Peta,2019,5,"Animation,Comedy,Sci-Fi",5.5,34,https://www.imdb.com/title/tt13004300/
tt1327666,LG15: The Resistance,2008,\N,"Horror,Sci-Fi",7.0,34,https://www.imdb.com/title/tt1327666/
tt14131062,"Félix, Maude et la fin du monde",2021,13,"Adventure,Comedy,Sci-Fi",7.2,34,https://www.imdb.com/title/tt14131062/
tt1712145,Asylum,2010,\N,"Drama,Mystery,Sci-Fi",7.0,34,https://www.imdb.com/title/tt1712145/
tt18556330,Beyond the Veil,2022,23,"Drama,Horror,Sci-Fi",6.6,34,https://www.imdb.com/title/tt18556330/
tt39072677,Science Fiction Revolution,2025,53,"Documentary,Sci-Fi",6.4,34,https://www.imdb.com/title/tt39072677/
tt4399688,Starhunter Transformation,2017,50,Sci-Fi,7.8,34,https://www.imdb.com/title/tt4399688/
tt5473782,Future Girl,2016,8,"Comedy,Sci-Fi",8.2,34,https://www.imdb.com/title/tt5473782/
tt5601540,Terra Formars: A New Hope,2016,\N,"Action,Sci-Fi",2.7,34,https://www.imdb.com/title/tt5601540/
tt7685660,Door Monster,2010,\N,"Adventure,Comedy,Sci-Fi",8.5,34,https://www.imdb.com/title/tt7685660/
tt8787946,Size Matters,2018,58,"Documentary,Sci-Fi",6.2,34,https://www.imdb.com/title/tt8787946/
tt8964432,Armored Trooper VOTOMS: Phantom Chapter,2010,\N,"Action,Animation,Sci-Fi",5.9,34,https://www.imdb.com/title/tt8964432/
tt0222568,Hollywood Off-Ramp,2000,30,Sci-Fi,4.8,33,https://www.imdb.com/title/tt0222568/
tt0972644,Galaxy Angel Rune,2006,\N,"Animation,Comedy,Sci-Fi",6.3,33,https://www.imdb.com/title/tt0972644/
tt13122812,Shadow Society,2021,\N,"Sci-Fi,Thriller",5.2,33,https://www.imdb.com/title/tt13122812/
tt1425020,Wandaba Style,2003,\N,"Animation,Comedy,Sci-Fi",6.0,33,https://www.imdb.com/title/tt1425020/
tt1840798,Shifters,2011,23,Sci-Fi,7.5,33,https://www.imdb.com/title/tt1840798/
tt1957374,Osiris,2011,\N,"Action,Sci-Fi,Thriller",7.9,33,https://www.imdb.com/title/tt1957374/
tt25026740,Darknet,2022,25,"Action,Drama,Sci-Fi",4.4,33,https://www.imdb.com/title/tt25026740/
tt2692442,Tales from the Dark,2013,21,"Sci-Fi,Thriller",6.2,33,https://www.imdb.com/title/tt2692442/
tt26928931,Bashar Shorts,2022,45,"Drama,Fantasy,Sci-Fi",5.9,33,https://www.imdb.com/title/tt26928931/
tt3291428,Dark Armada,2006,\N,Sci-Fi,6.6,33,https://www.imdb.com/title/tt3291428/
tt3363930,Hell Bent,2014,\N,Sci-Fi,6.0,33,https://www.imdb.com/title/tt3363930/
tt3425232,Gaiking: Legend of Daikû Maryû,2005,25,"Adventure,Animation,Sci-Fi",6.6,33,https://www.imdb.com/title/tt3425232/
tt35331840,Uchuujin Muumuu,2025,\N,"Comedy,Sci-Fi",6.4,33,https://www.imdb.com/title/tt35331840/
