tconst,title,year,runtime_min,genres,imdb_rating,num_votes,imdb_url
tt0118929,Dark City,1998,100,"Fantasy,Mystery,Sci-Fi",7.5,227775,https://www.imdb.com/title/tt0118929/
tt0949731,The Happening,2008,91,"Adventure,Drama,Sci-Fi",5.0,227635,https://www.imdb.com/title/tt0949731/
tt0091064,The Fly,1986,96,"Drama,Horror,Sci-Fi",7.6,226366,https://www.imdb.com/title/tt0091064/
tt0114898,Waterworld,1995,135,"Action,Adventure,Sci-Fi",6.3,226078,https://www.imdb.com/title/tt0114898/
tt10548174,28 Years Later,2025,115,"Horror,Sci-Fi,Thriller",6.6,223500,https://www.imdb.com/title/tt10548174/
tt0318627,Resident Evil: Apocalypse,2004,94,"Action,Horror,Sci-Fi",6.1,222831,https://www.imdb.com/title/tt0318627/
tt0088846,Brazil,1985,132,"Drama,Sci-Fi,Thriller",7.8,222585,https://www.imdb.com/title/tt0088846/
tt1046173,G.I. Joe: The Rise of Cobra,2009,118,"Action,Adventure,Sci-Fi",5.7,222271,https://www.imdb.com/title/tt1046173/
tt0111282,Stargate,1994,121,"Action,Adventure,Sci-Fi",7.0,220947,https://www.imdb.com/title/tt0111282/
tt2094766,Assassin's Creed,2016,115,"Action,Adventure,Sci-Fi",5.6,220425,https://www.imdb.com/title/tt2094766/
tt0387808,Idiocracy,2006,84,"Adventure,Comedy,Sci-Fi",6.5,219824,https://www.imdb.com/title/tt0387808/
tt0371724,The Hitchhiker's Guide to the Galaxy,2005,109,"Adventure,Comedy,Sci-Fi",6.7,218017,https://www.imdb.com/title/tt0371724/
tt0432021,Resident Evil: Extinction,2007,94,"Action,Horror,Sci-Fi",6.2,217213,https://www.imdb.com/title/tt0432021/
tt0119081,Event Horizon,1997,96,"Horror,Sci-Fi,Thriller",6.6,216555,https://www.imdb.com/title/tt0119081/
tt12300742,Bugonia,2025,118,"Comedy,Crime,Sci-Fi",7.4,215427,https://www.imdb.com/title/tt12300742/
tt0082694,The Road Warrior,1981,96,"Action,Adventure,Sci-Fi",7.6,214451,https://www.imdb.com/title/tt0082694/
tt0120685,Godzilla,1998,139,"Action,Sci-Fi,Thriller",5.5,214241,https://www.imdb.com/title/tt0120685/
tt6450804,Terminator: Dark Fate,2019,128,"Action,Adventure,Sci-Fi",6.2,213944,https://www.imdb.com/title/tt6450804/
tt4701182,Bumblebee,2018,114,"Action,Adventure,Sci-Fi",6.7,210686,https://www.imdb.com/title/tt4701182/
tt0106697,Demolition Man,1993,115,"Action,Sci-Fi,Thriller",6.7,210490,https://www.imdb.com/title/tt0106697/
tt1527186,Melancholia,2011,135,"Drama,Sci-Fi",7.1,209388,https://www.imdb.com/title/tt1527186/
tt0120647,Deep Impact,1998,120,"Action,Drama,Sci-Fi",6.3,206629,https://www.imdb.com/title/tt0120647/
tt0272152,K-PAX,2001,120,"Drama,Mystery,Sci-Fi",7.4,203655,https://www.imdb.com/title/tt0272152/
tt0100403,Predator 2,1990,108,"Action,Horror,Sci-Fi",6.3,203601,https://www.imdb.com/title/tt0100403/
tt2231461,Rampage,2018,107,"Action,Adventure,Sci-Fi",6.1,203588,https://www.imdb.com/title/tt2231461/
tt31036941,Jurassic World: Rebirth,2025,133,"Action,Adventure,Sci-Fi",5.8,203135,https://www.imdb.com/title/tt31036941/
tt0359013,Blade: Trinity,2004,113,"Action,Horror,Sci-Fi",5.8,202531,https://www.imdb.com/title/tt0359013/
tt1628841,Independence Day: Resurgence,2016,120,"Action,Adventure,Sci-Fi",5.2,201273,https://www.imdb.com/title/tt1628841/
tt1231587,Hot Tub Time Machine,2010,99,"Comedy,Sci-Fi",6.4,199527,https://www.imdb.com/title/tt1231587/
tt0087544,Nausicaä of the Valley of the Wind,1984,117,"Adventure,Animation,Sci-Fi",8.0,198618,https://www.imdb.com/title/tt0087544/
tt4500922,Maze Runner: The Death Cure,2018,143,"Action,Adventure,Sci-Fi",6.3,194726,https://www.imdb.com/title/tt4500922/
tt1583421,G.I. Joe: Retaliation,2013,110,"Action,Adventure,Sci-Fi",5.7,193739,https://www.imdb.com/title/tt1583421/
tt0087182,Dune,1984,137,"Action,Adventure,Sci-Fi",6.2,193622,https://www.imdb.com/title/tt0087182/
tt0177789,Galaxy Quest,1999,102,"Adventure,Comedy,Sci-Fi",7.4,192783,https://www.imdb.com/title/tt0177789/
tt0093894,The Running Man,1987,101,"Action,Sci-Fi,Thriller",6.6,192663,https://www.imdb.com/title/tt0093894/
tt1217613,Battle Los Angeles,2011,116,"Action,Adventure,Sci-Fi",5.7,191245,https://www.imdb.com/title/tt1217613/
